StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
7080,Student_7080,25,86,47,45,65,73,77
7081,Student_7081,24,99,53,90,64,100,71
7082,Student_7082,24,98,70,47,59,49,43
7083,Student_7083,19,87,65,69,99,89,58
7084,Student_7084,22,51,79,48,66,72,41
7085,Student_7085,21,52,60,92,83,45,71
7086,Student_7086,19,72,60,46,68,91,56
7087,Student_7087,19,47,54,53,43,50,60
7088,Student_7088,24,88,66,53,77,65,98
7089,Student_7089,25,46,67,71,72,48,86
7090,Student_7090,22,76,60,61,51,71,44
7091,Student_7091,19,67,86,67,42,42,86
7092,Student_7092,24,99,79,93,100,66,45
7093,Student_7093,18,91,41,66,47,52,57
7094,Student_7094,21,44,89,79,49,94,59
7095,Student_7095,22,87,45,59,49,52,79
7096,Student_7096,23,58,84,87,88,95,91
7097,Student_7097,21,79,96,72,52,90,62
7098,Student_7098,24,52,97,63,72,70,91
7099,Student_7099,23,67,96,99,42,63,44
7100,Student_7100,24,72,40,50,67,44,100
7101,Student_7101,24,96,64,68,54,78,59
7102,Student_7102,22,40,83,84,70,74,76
7103,Student_7103,24,100,81,95,44,69,76
7104,Student_7104,21,50,70,99,47,43,50
7105,Student_7105,23,79,41,57,91,97,51
7106,Student_7106,20,55,94,89,85,100,84
7107,Student_7107,18,92,90,65,95,92,62
7108,Student_7108,22,71,57,79,97,58,53
7109,Student_7109,18,52,60,75,91,67,81
7110,Student_7110,19,50,72,65,52,86,57
7111,Student_7111,21,92,97,77,91,80,62
7112,Student_7112,19,62,82,80,51,69,78
7113,Student_7113,19,79,40,48,81,77,75
7114,Student_7114,21,68,66,59,43,46,76
7115,Student_7115,21,82,80,72,89,63,57
7116,Student_7116,21,82,68,44,65,66,42
7117,Student_7117,23,93,95,61,87,53,91
7118,Student_7118,18,47,69,40,48,79,45
7119,Student_7119,21,53,40,88,83,60,86
7120,Student_7120,18,55,96,94,54,68,86
7121,Student_7121,18,76,66,42,48,59,65
7122,Student_7122,18,100,46,64,64,70,59
7123,Student_7123,20,80,95,73,86,74,61
7124,Student_7124,24,78,72,81,55,95,87
7125,Student_7125,18,100,68,92,82,40,62
7126,Student_7126,22,54,97,64,59,62,73
7127,Student_7127,25,100,89,75,80,54,75
7128,Student_7128,21,91,43,46,73,85,85
7129,Student_7129,25,43,100,98,80,77,76
7130,Student_7130,23,78,86,47,62,87,84
7131,Student_7131,21,55,51,94,62,74,65
7132,Student_7132,25,78,52,47,71,85,43
7133,Student_7133,22,98,41,100,63,85,80
7134,Student_7134,21,43,66,59,98,94,50
7135,Student_7135,22,73,84,41,63,91,40
7136,Student_7136,19,43,60,44,87,79,66
7137,Student_7137,23,74,44,79,96,90,47
7138,Student_7138,21,99,91,70,60,80,53
7139,Student_7139,24,50,61,47,99,62,55
7140,Student_7140,21,78,81,51,84,82,41
7141,Student_7141,22,76,67,92,43,61,62
7142,Student_7142,24,56,96,51,88,79,82
7143,Student_7143,22,61,66,63,79,72,96
7144,Student_7144,21,41,44,59,55,67,52
7145,Student_7145,20,47,68,61,75,86,50
7146,Student_7146,25,50,91,73,67,60,64
7147,Student_7147,23,83,72,75,54,65,77
7148,Student_7148,20,73,43,87,76,76,62
7149,Student_7149,20,41,48,65,79,54,93
7150,Student_7150,18,51,93,97,59,48,93
7151,Student_7151,23,99,82,87,44,85,84
7152,Student_7152,19,72,82,95,41,95,61
7153,Student_7153,23,58,100,58,55,88,46
7154,Student_7154,24,88,96,47,53,59,100
7155,Student_7155,25,74,88,44,90,51,84
7156,Student_7156,24,92,41,46,47,78,89
7157,Student_7157,18,72,95,59,59,92,87
7158,Student_7158,23,50,49,49,96,40,53
7159,Student_7159,23,61,91,60,43,45,42
7160,Student_7160,18,64,55,99,55,92,48
7161,Student_7161,18,58,87,46,69,48,78
7162,Student_7162,21,55,90,72,93,55,94
7163,Student_7163,18,90,57,79,80,59,72
7164,Student_7164,21,69,59,42,60,43,85
7165,Student_7165,24,61,61,81,47,91,88
7166,Student_7166,18,94,56,85,46,66,96
7167,Student_7167,20,62,51,51,62,77,66
7168,Student_7168,24,68,59,79,84,100,91
7169,Student_7169,18,71,54,57,40,52,95
7170,Student_7170,20,63,66,79,91,83,74
7171,Student_7171,19,94,44,61,89,74,45
7172,Student_7172,20,41,94,66,100,52,63
7173,Student_7173,18,74,86,52,89,96,42
7174,Student_7174,19,77,69,52,87,80,43
7175,Student_7175,21,48,72,79,44,58,90
7176,Student_7176,23,89,48,63,55,49,85
7177,Student_7177,19,95,58,42,84,99,97
7178,Student_7178,23,62,57,66,95,97,70
7179,Student_7179,24,56,44,58,94,84,76
7180,Student_7180,23,78,84,64,98,75,41
7181,Student_7181,18,47,68,44,59,86,75
7182,Student_7182,22,89,98,86,63,58,45
7183,Student_7183,18,100,97,79,93,68,91
7184,Student_7184,25,97,59,40,49,74,84
7185,Student_7185,21,81,90,54,80,61,54
7186,Student_7186,18,92,93,97,63,48,73
7187,Student_7187,20,100,75,42,80,64,54
7188,Student_7188,21,96,95,64,45,67,68
7189,Student_7189,20,83,96,54,54,53,81
7190,Student_7190,18,52,84,47,78,92,63
7191,Student_7191,25,50,48,91,82,70,59
7192,Student_7192,22,53,92,73,88,64,64
7193,Student_7193,19,89,48,66,70,64,100
7194,Student_7194,24,93,67,79,87,63,82
7195,Student_7195,19,79,91,74,55,49,79
7196,Student_7196,18,96,49,88,95,50,58
7197,Student_7197,19,74,78,51,100,79,42
7198,Student_7198,24,40,90,74,84,63,90
7199,Student_7199,19,53,82,43,75,65,40
7200,Student_7200,20,72,41,93,52,95,42
7201,Student_7201,19,98,93,79,74,53,58
7202,Student_7202,21,71,77,73,42,83,84
7203,Student_7203,24,97,55,89,47,93,57
7204,Student_7204,20,77,51,96,84,95,99
7205,Student_7205,22,81,51,72,83,74,84
7206,Student_7206,21,47,61,88,45,85,60
7207,Student_7207,21,83,78,66,55,82,46
7208,Student_7208,21,63,66,52,93,81,45
7209,Student_7209,25,66,95,68,41,78,88
7210,Student_7210,21,43,50,93,74,79,47
7211,Student_7211,23,50,99,80,47,62,46
7212,Student_7212,18,50,81,70,58,74,90
7213,Student_7213,20,69,45,63,99,81,54
7214,Student_7214,19,100,82,94,82,80,75
7215,Student_7215,18,89,64,42,83,72,70
7216,Student_7216,22,89,59,99,98,89,77
7217,Student_7217,24,77,65,77,97,74,80
7218,Student_7218,24,84,59,43,85,74,89
7219,Student_7219,20,48,81,81,90,93,96
7220,Student_7220,24,81,72,99,50,47,69
7221,Student_7221,24,87,92,82,54,52,67
7222,Student_7222,18,85,45,53,45,60,57
7223,Student_7223,21,89,43,47,74,94,82
7224,Student_7224,20,88,66,53,74,62,53
7225,Student_7225,25,65,47,68,61,72,93
7226,Student_7226,22,69,82,55,79,84,97
7227,Student_7227,25,45,99,57,68,96,45
7228,Student_7228,20,75,52,85,66,92,86
7229,Student_7229,24,48,77,74,41,43,75
7230,Student_7230,25,85,64,41,83,65,78
7231,Student_7231,22,46,72,92,89,99,54
7232,Student_7232,23,50,60,60,46,57,50
7233,Student_7233,23,78,70,49,54,57,66
7234,Student_7234,22,81,93,85,79,71,85
7235,Student_7235,21,52,72,81,44,93,88
7236,Student_7236,24,43,45,50,62,98,89
7237,Student_7237,21,59,58,75,98,95,91
7238,Student_7238,25,61,98,82,83,100,69
7239,Student_7239,23,57,91,78,73,49,100
7240,Student_7240,22,73,94,60,87,82,70
7241,Student_7241,20,56,55,51,69,65,65
7242,Student_7242,22,61,85,78,53,66,49
7243,Student_7243,25,92,52,97,62,41,91
7244,Student_7244,19,45,51,86,73,78,57
7245,Student_7245,18,69,43,89,85,97,75
7246,Student_7246,24,54,99,86,98,66,60
7247,Student_7247,19,88,44,73,48,53,95
7248,Student_7248,23,62,77,51,70,75,63
7249,Student_7249,21,83,50,48,42,87,92
7250,Student_7250,20,40,70,83,63,71,70
7251,Student_7251,21,61,80,40,82,63,44
7252,Student_7252,24,65,51,70,81,65,88
7253,Student_7253,21,70,70,67,96,81,85
7254,Student_7254,25,88,55,83,99,47,47
7255,Student_7255,24,53,93,89,46,49,40
7256,Student_7256,22,61,63,83,71,44,87
7257,Student_7257,23,43,62,84,95,94,51
7258,Student_7258,22,56,49,48,87,63,58
7259,Student_7259,24,91,59,78,85,78,49
7260,Student_7260,19,43,99,84,98,82,84
7261,Student_7261,21,98,61,70,55,45,64
7262,Student_7262,21,97,90,67,40,72,84
7263,Student_7263,25,88,99,59,100,93,88
7264,Student_7264,23,61,52,62,73,55,70
7265,Student_7265,22,50,78,90,50,93,88
7266,Student_7266,23,83,71,60,61,95,70
7267,Student_7267,19,83,57,65,73,91,84
7268,Student_7268,24,62,40,55,89,44,74
7269,Student_7269,20,66,89,72,60,62,96
7270,Student_7270,25,42,84,94,73,70,43
7271,Student_7271,24,61,98,60,53,99,89
7272,Student_7272,22,55,65,82,60,40,53
7273,Student_7273,19,58,52,42,48,64,92
7274,Student_7274,18,57,76,98,54,44,86
7275,Student_7275,18,63,62,92,90,66,98
7276,Student_7276,25,70,49,53,96,42,57
7277,Student_7277,24,52,53,90,51,41,49
7278,Student_7278,20,90,69,88,88,91,51
7279,Student_7279,20,44,96,82,90,46,49
7280,Student_7280,18,60,93,46,82,84,98
7281,Student_7281,24,58,88,44,97,62,75
7282,Student_7282,20,84,45,45,70,52,79
7283,Student_7283,23,77,73,98,77,92,44
7284,Student_7284,21,79,78,64,86,66,81
7285,Student_7285,25,73,57,71,89,47,94
7286,Student_7286,20,97,64,89,80,40,98
7287,Student_7287,20,95,97,68,79,96,90
7288,Student_7288,18,61,53,69,76,50,93
7289,Student_7289,23,44,76,54,50,76,93
7290,Student_7290,23,64,54,93,80,97,99
7291,Student_7291,20,61,70,56,67,74,100
7292,Student_7292,22,43,46,97,93,65,92
7293,Student_7293,20,54,84,70,98,89,73
7294,Student_7294,20,96,73,74,81,91,68
7295,Student_7295,22,64,50,73,93,69,63
7296,Student_7296,24,77,73,51,70,49,66
7297,Student_7297,24,47,96,70,84,73,45
7298,Student_7298,23,71,66,44,76,60,59
7299,Student_7299,24,58,57,67,54,77,78
7300,Student_7300,25,85,77,43,84,74,58
7301,Student_7301,20,56,80,81,79,54,100
7302,Student_7302,25,99,77,52,58,53,98
7303,Student_7303,18,74,48,54,65,93,74
7304,Student_7304,19,57,72,65,57,75,89
7305,Student_7305,18,93,90,46,60,91,40
7306,Student_7306,20,74,48,89,83,47,99
7307,Student_7307,19,99,78,94,70,93,70
7308,Student_7308,21,100,59,54,40,85,54
7309,Student_7309,19,75,75,76,67,45,63
7310,Student_7310,24,68,64,96,57,70,91
7311,Student_7311,25,64,60,62,79,58,62
7312,Student_7312,22,62,68,91,95,51,59
7313,Student_7313,18,84,98,71,92,93,68
7314,Student_7314,18,70,88,71,50,68,64
7315,Student_7315,24,95,57,64,79,91,51
7316,Student_7316,23,83,49,89,94,75,73
7317,Student_7317,24,55,51,62,48,89,90
7318,Student_7318,19,87,59,46,65,81,98
7319,Student_7319,25,66,78,64,99,54,72
7320,Student_7320,23,99,98,99,43,95,86
7321,Student_7321,23,69,40,51,71,56,56
7322,Student_7322,24,58,85,75,59,53,49
7323,Student_7323,23,65,59,85,75,59,76
7324,Student_7324,21,72,45,56,96,41,88
7325,Student_7325,22,79,47,56,95,49,94
7326,Student_7326,23,96,59,78,53,45,51
7327,Student_7327,21,66,79,60,70,49,40
7328,Student_7328,25,41,73,92,63,96,63
7329,Student_7329,24,99,74,77,63,55,49
7330,Student_7330,20,88,94,71,79,82,58
7331,Student_7331,24,68,72,72,45,67,92
7332,Student_7332,20,65,93,91,45,45,75
7333,Student_7333,25,41,63,44,66,79,85
7334,Student_7334,22,71,49,96,95,82,85
7335,Student_7335,23,74,76,78,45,45,92
7336,Student_7336,20,59,44,70,74,97,72
7337,Student_7337,19,69,57,92,73,62,94
7338,Student_7338,22,41,80,51,75,43,66
7339,Student_7339,22,41,53,57,55,88,52
7340,Student_7340,21,73,48,64,52,40,88
7341,Student_7341,20,71,61,59,52,70,94
7342,Student_7342,20,82,49,53,53,87,47
7343,Student_7343,22,53,99,91,59,84,49
7344,Student_7344,23,74,71,73,74,44,43
7345,Student_7345,21,57,88,47,64,71,98
7346,Student_7346,21,83,74,75,99,83,52
7347,Student_7347,18,81,49,89,86,98,70
7348,Student_7348,21,77,56,50,71,59,91
7349,Student_7349,25,61,67,98,54,94,62
7350,Student_7350,23,90,76,80,94,76,76
7351,Student_7351,25,87,61,72,99,72,45
7352,Student_7352,23,79,57,76,93,42,96
7353,Student_7353,19,73,86,86,56,44,84
7354,Student_7354,24,46,43,48,53,99,54
7355,Student_7355,22,71,87,70,84,90,86
7356,Student_7356,20,86,92,97,54,71,61
7357,Student_7357,25,73,95,62,61,46,64
7358,Student_7358,20,66,94,68,49,100,79
7359,Student_7359,19,80,91,95,66,73,47
7360,Student_7360,24,60,95,61,40,80,98
7361,Student_7361,23,59,81,44,46,93,62
7362,Student_7362,21,49,68,87,86,88,62
7363,Student_7363,25,40,90,93,93,68,63
7364,Student_7364,21,48,59,69,75,77,80
7365,Student_7365,25,62,54,84,64,52,70
7366,Student_7366,22,51,45,49,64,48,62
7367,Student_7367,21,79,53,43,50,71,52
7368,Student_7368,20,61,44,65,74,75,62
7369,Student_7369,18,82,67,40,76,41,99
7370,Student_7370,19,73,85,53,45,43,99
7371,Student_7371,20,40,56,44,91,55,57
7372,Student_7372,25,100,51,66,83,50,95
7373,Student_7373,24,98,63,77,40,52,71
7374,Student_7374,20,46,52,41,97,43,91
7375,Student_7375,21,43,78,46,53,57,77
7376,Student_7376,24,44,56,77,68,62,81
7377,Student_7377,19,73,98,42,69,56,77
7378,Student_7378,25,82,77,66,50,95,85
7379,Student_7379,21,61,47,46,65,81,48
7380,Student_7380,20,66,73,71,94,50,65
7381,Student_7381,24,40,44,83,56,84,91
7382,Student_7382,22,90,57,49,57,59,73
7383,Student_7383,24,61,44,82,67,62,88
7384,Student_7384,20,46,51,49,93,81,63
7385,Student_7385,18,66,82,43,71,74,82
7386,Student_7386,23,84,62,56,98,83,89
7387,Student_7387,23,69,71,44,64,48,97
7388,Student_7388,18,41,73,76,70,85,68
7389,Student_7389,22,93,48,47,96,68,63
7390,Student_7390,21,93,53,72,80,94,61
7391,Student_7391,25,98,45,49,94,57,93
7392,Student_7392,20,58,59,71,94,71,58
7393,Student_7393,24,59,60,92,79,55,42
7394,Student_7394,23,42,88,87,59,90,51
7395,Student_7395,21,50,86,88,64,73,72
7396,Student_7396,19,95,98,45,61,67,68
7397,Student_7397,18,41,87,50,46,71,99
7398,Student_7398,18,59,76,71,43,69,52
7399,Student_7399,24,62,59,97,49,48,90
7400,Student_7400,19,81,66,94,97,49,61
7401,Student_7401,20,47,58,74,88,77,80
7402,Student_7402,19,74,81,88,42,43,56
7403,Student_7403,21,57,85,91,80,55,56
7404,Student_7404,25,66,63,55,89,90,63
7405,Student_7405,25,69,51,92,48,97,93
7406,Student_7406,23,99,82,69,86,40,46
7407,Student_7407,19,95,60,45,50,79,80
7408,Student_7408,24,40,53,75,64,42,62
7409,Student_7409,21,65,85,82,53,48,72
7410,Student_7410,23,43,79,78,63,55,70
7411,Student_7411,21,59,96,81,50,91,70
7412,Student_7412,21,87,88,61,68,70,92
7413,Student_7413,21,92,64,89,53,46,88
7414,Student_7414,25,53,70,83,55,95,65
7415,Student_7415,24,70,100,70,97,70,84
7416,Student_7416,22,62,74,84,87,41,80
7417,Student_7417,19,52,42,92,70,55,50
7418,Student_7418,24,81,100,87,67,85,77
7419,Student_7419,19,61,96,63,95,50,43
7420,Student_7420,25,50,66,43,66,60,83
7421,Student_7421,22,75,93,87,92,49,96
7422,Student_7422,21,87,62,46,80,69,41
7423,Student_7423,22,77,97,47,66,69,42
7424,Student_7424,23,71,55,89,77,63,62
7425,Student_7425,22,47,79,50,69,93,41
7426,Student_7426,25,60,67,61,93,67,92
7427,Student_7427,23,41,55,95,40,69,83
7428,Student_7428,23,62,71,57,89,61,86
7429,Student_7429,21,88,99,76,79,93,91
7430,Student_7430,19,71,75,98,41,45,85
7431,Student_7431,21,91,80,84,77,76,87
7432,Student_7432,19,61,96,52,80,74,50
7433,Student_7433,21,48,64,73,79,75,86
7434,Student_7434,21,51,89,89,43,78,72
7435,Student_7435,25,70,85,89,74,50,98
7436,Student_7436,22,40,58,69,92,45,43
7437,Student_7437,23,42,94,96,96,64,66
7438,Student_7438,19,88,59,87,91,71,43
7439,Student_7439,24,90,65,87,60,76,90
7440,Student_7440,21,95,82,76,61,95,61
7441,Student_7441,18,100,78,88,100,70,45
7442,Student_7442,18,83,71,97,93,94,57
7443,Student_7443,19,54,70,59,81,57,90
7444,Student_7444,22,69,44,72,83,68,98
7445,Student_7445,18,41,71,95,49,81,57
7446,Student_7446,23,78,94,77,83,83,42
7447,Student_7447,24,49,82,86,75,93,73
7448,Student_7448,22,81,60,98,98,47,43
7449,Student_7449,19,88,72,45,78,40,71
7450,Student_7450,23,61,72,69,94,62,96
7451,Student_7451,20,67,82,94,49,51,82
7452,Student_7452,24,76,95,84,50,54,73
7453,Student_7453,20,63,78,81,89,49,98
7454,Student_7454,23,63,93,51,51,48,40
7455,Student_7455,21,53,70,76,97,51,65
7456,Student_7456,20,95,42,63,89,98,60
7457,Student_7457,21,52,73,65,100,71,64
7458,Student_7458,21,62,51,62,92,56,82
7459,Student_7459,25,81,51,68,55,81,99
7460,Student_7460,22,99,75,95,56,60,64
7461,Student_7461,19,94,43,87,58,48,55
7462,Student_7462,21,96,95,64,77,68,69
7463,Student_7463,20,95,64,88,61,46,43
7464,Student_7464,23,96,58,91,81,85,60
7465,Student_7465,18,89,42,97,55,86,70
7466,Student_7466,21,54,80,79,76,99,67
7467,Student_7467,20,71,76,63,64,60,99
7468,Student_7468,22,48,49,73,49,90,91
7469,Student_7469,19,98,98,46,77,60,42
7470,Student_7470,21,62,87,67,83,77,93
7471,Student_7471,22,80,52,82,62,62,70
7472,Student_7472,24,95,84,96,93,69,100
7473,Student_7473,23,91,64,86,54,46,78
7474,Student_7474,18,61,95,94,70,42,61
7475,Student_7475,23,86,67,93,66,43,70
7476,Student_7476,22,84,51,89,87,51,78
7477,Student_7477,22,72,76,81,51,60,78
7478,Student_7478,20,51,68,83,85,73,77
7479,Student_7479,19,48,67,75,98,54,69
7480,Student_7480,19,94,86,42,53,69,52
7481,Student_7481,22,97,73,62,65,52,49
7482,Student_7482,24,97,80,81,91,56,62
7483,Student_7483,20,85,77,68,77,94,70
7484,Student_7484,23,58,43,62,75,83,76
7485,Student_7485,19,88,91,76,66,82,73
7486,Student_7486,19,93,58,100,71,40,80
7487,Student_7487,19,80,63,99,62,73,95
7488,Student_7488,22,78,72,43,51,89,73
7489,Student_7489,25,55,92,58,47,60,52
7490,Student_7490,20,78,91,75,85,78,68
7491,Student_7491,20,89,53,46,50,83,59
7492,Student_7492,19,48,53,83,62,65,94
7493,Student_7493,22,81,79,67,47,92,61
7494,Student_7494,19,90,46,69,91,90,74
7495,Student_7495,20,67,87,68,86,55,64
7496,Student_7496,24,47,79,73,99,76,74
7497,Student_7497,22,56,93,69,80,55,53
7498,Student_7498,19,80,48,63,64,45,61
7499,Student_7499,23,84,54,64,78,92,42
7500,Student_7500,23,93,71,92,97,97,72
7501,Student_7501,24,52,52,98,41,56,94
7502,Student_7502,22,65,54,95,87,88,40
7503,Student_7503,25,81,75,94,73,67,99
7504,Student_7504,18,74,56,85,99,52,63
7505,Student_7505,23,49,75,55,79,88,42
7506,Student_7506,23,57,100,83,50,99,89
7507,Student_7507,24,63,79,91,72,64,90
7508,Student_7508,24,68,80,65,93,56,98
7509,Student_7509,25,51,72,52,80,62,100
7510,Student_7510,24,81,47,91,83,55,73
7511,Student_7511,25,98,52,46,53,69,62
7512,Student_7512,21,58,61,96,60,57,61
7513,Student_7513,22,58,86,69,73,95,100
7514,Student_7514,25,86,75,72,42,40,86
7515,Student_7515,22,97,100,78,54,51,82
7516,Student_7516,25,68,90,95,97,63,44
7517,Student_7517,20,72,99,79,76,44,53
7518,Student_7518,23,87,83,72,73,69,97
7519,Student_7519,20,45,51,99,97,83,69
7520,Student_7520,25,52,75,47,40,41,41
7521,Student_7521,25,50,73,75,43,66,70
7522,Student_7522,19,91,69,100,40,70,85
7523,Student_7523,18,51,68,90,40,59,56
7524,Student_7524,21,96,100,44,71,91,93
7525,Student_7525,21,45,69,91,60,83,54
7526,Student_7526,25,89,76,51,83,98,46
7527,Student_7527,24,67,60,97,89,79,93
7528,Student_7528,18,85,64,68,100,45,84
7529,Student_7529,18,60,89,58,90,59,93
7530,Student_7530,19,49,62,54,68,71,66
7531,Student_7531,24,63,97,63,62,83,46
7532,Student_7532,21,65,88,89,68,48,41
7533,Student_7533,20,59,93,43,45,86,62
7534,Student_7534,23,65,85,81,50,41,93
7535,Student_7535,23,82,73,45,50,42,63
7536,Student_7536,19,82,49,91,86,73,90
7537,Student_7537,21,66,56,72,43,57,62
7538,Student_7538,19,70,88,94,62,61,53
7539,Student_7539,20,65,60,67,73,68,48
7540,Student_7540,18,84,64,71,40,88,69
7541,Student_7541,25,80,76,85,84,60,88
7542,Student_7542,21,93,69,81,74,86,73
7543,Student_7543,18,75,92,72,100,78,70
7544,Student_7544,25,70,79,58,60,41,57
7545,Student_7545,22,72,84,61,99,51,97
7546,Student_7546,22,67,52,83,93,55,63
7547,Student_7547,21,67,65,78,68,64,74
7548,Student_7548,25,70,70,49,88,58,96
7549,Student_7549,22,43,72,83,82,91,81
7550,Student_7550,18,47,78,96,83,77,89
7551,Student_7551,24,46,63,56,63,61,60
7552,Student_7552,23,81,40,56,90,86,64
7553,Student_7553,22,79,85,46,58,98,51
7554,Student_7554,24,66,52,42,75,93,42
7555,Student_7555,20,69,47,54,93,44,92
7556,Student_7556,21,43,94,97,44,40,98
7557,Student_7557,24,53,84,72,73,56,81
7558,Student_7558,20,45,80,83,48,56,44
7559,Student_7559,22,66,67,55,49,68,98
7560,Student_7560,19,97,79,59,77,94,98
7561,Student_7561,19,55,83,81,42,44,98
7562,Student_7562,20,50,41,94,42,40,44
7563,Student_7563,23,88,91,96,68,89,95
7564,Student_7564,25,94,62,57,40,47,85
7565,Student_7565,25,68,100,100,73,61,98
7566,Student_7566,18,54,88,72,71,89,57
7567,Student_7567,21,46,65,81,47,74,50
7568,Student_7568,19,42,41,55,44,48,59
7569,Student_7569,22,73,69,57,74,56,74
7570,Student_7570,20,52,83,94,92,98,98
7571,Student_7571,20,43,83,43,58,95,75
7572,Student_7572,20,52,65,78,85,89,43
7573,Student_7573,18,81,66,95,66,53,51
7574,Student_7574,19,82,86,52,99,91,58
7575,Student_7575,22,93,82,62,62,79,47
7576,Student_7576,24,53,89,83,65,56,87
7577,Student_7577,18,91,86,91,62,66,91
7578,Student_7578,24,81,47,84,69,42,89
7579,Student_7579,21,96,71,80,57,63,82
7580,Student_7580,24,49,80,84,90,88,97
7581,Student_7581,25,98,76,41,60,88,89
7582,Student_7582,25,92,40,55,61,54,93
7583,Student_7583,20,86,95,60,67,63,92
7584,Student_7584,23,58,99,49,52,67,84
7585,Student_7585,20,52,46,43,76,63,74
7586,Student_7586,24,67,93,67,45,71,82
7587,Student_7587,22,63,65,75,59,53,85
7588,Student_7588,23,78,92,45,78,97,82
7589,Student_7589,19,54,99,94,83,81,48
7590,Student_7590,21,76,63,48,70,72,49
7591,Student_7591,19,40,52,63,63,56,58
7592,Student_7592,22,55,70,67,72,78,72
7593,Student_7593,22,66,53,57,53,60,85
7594,Student_7594,19,67,55,74,40,69,97
7595,Student_7595,20,96,48,41,46,64,47
7596,Student_7596,21,41,71,56,63,91,48
7597,Student_7597,22,80,98,46,62,69,51
7598,Student_7598,22,41,51,55,77,71,79
7599,Student_7599,21,56,99,43,51,77,73
7600,Student_7600,25,58,41,48,56,58,48
7601,Student_7601,19,61,61,63,86,67,94
7602,Student_7602,25,94,74,72,85,87,41
7603,Student_7603,23,92,98,90,95,68,93
7604,Student_7604,23,84,86,66,53,58,48
7605,Student_7605,22,47,78,57,61,52,55
7606,Student_7606,24,49,45,71,70,47,82
7607,Student_7607,23,43,60,84,84,58,63
7608,Student_7608,18,64,49,68,62,42,91
7609,Student_7609,23,81,93,75,44,73,100
7610,Student_7610,21,67,72,40,97,91,84
7611,Student_7611,20,76,100,97,49,74,42
7612,Student_7612,24,84,79,55,54,87,63
7613,Student_7613,23,63,49,76,78,48,80
7614,Student_7614,20,72,95,92,45,85,54
7615,Student_7615,18,53,79,59,71,83,52
7616,Student_7616,20,46,75,52,100,61,50
7617,Student_7617,18,47,61,41,70,42,53
7618,Student_7618,18,65,55,96,54,55,68
7619,Student_7619,20,86,71,96,93,69,79
7620,Student_7620,24,83,42,97,50,86,84
7621,Student_7621,20,85,87,52,71,50,78
7622,Student_7622,21,95,78,84,68,93,91
7623,Student_7623,20,85,64,73,86,72,86
7624,Student_7624,22,87,75,71,74,66,62
7625,Student_7625,18,48,56,83,94,54,97
7626,Student_7626,24,62,72,43,63,86,80
7627,Student_7627,21,91,100,58,83,91,44
7628,Student_7628,21,50,46,41,54,79,65
7629,Student_7629,20,80,93,40,53,92,72
7630,Student_7630,22,74,100,71,100,57,66
7631,Student_7631,20,61,50,53,52,96,90
7632,Student_7632,23,69,63,60,47,43,96
7633,Student_7633,21,100,96,54,48,96,98
7634,Student_7634,21,84,44,72,60,81,88
7635,Student_7635,25,54,50,46,51,74,93
7636,Student_7636,23,86,95,43,92,70,47
7637,Student_7637,23,72,46,79,92,67,46
7638,Student_7638,20,100,57,71,87,93,90
7639,Student_7639,23,89,52,58,53,69,77
7640,Student_7640,24,40,100,58,55,86,98
7641,Student_7641,25,73,74,88,91,94,68
7642,Student_7642,23,45,62,40,84,62,74
7643,Student_7643,18,98,85,92,98,74,88
7644,Student_7644,22,69,54,44,64,51,61
7645,Student_7645,23,51,67,80,89,51,71
7646,Student_7646,22,54,80,56,53,62,75
7647,Student_7647,21,47,72,100,55,100,84
7648,Student_7648,21,50,64,45,52,40,78
7649,Student_7649,22,84,41,92,40,96,85
7650,Student_7650,18,88,80,56,91,45,82
7651,Student_7651,19,61,56,74,65,65,99
7652,Student_7652,18,67,72,68,68,85,77
7653,Student_7653,20,51,80,95,44,73,50
7654,Student_7654,20,42,42,59,42,72,67
7655,Student_7655,23,97,43,100,47,100,97
7656,Student_7656,19,91,80,61,86,89,98
7657,Student_7657,22,97,61,61,64,73,46
7658,Student_7658,20,96,70,80,85,98,71
7659,Student_7659,20,62,61,62,41,58,79
7660,Student_7660,22,78,73,46,91,68,53
7661,Student_7661,18,100,52,94,62,63,44
7662,Student_7662,25,47,79,100,90,42,62
7663,Student_7663,24,53,46,78,80,93,94
7664,Student_7664,24,56,80,70,75,49,74
7665,Student_7665,19,88,78,84,52,92,91
7666,Student_7666,24,52,87,41,52,41,50
7667,Student_7667,24,78,63,79,100,49,49
7668,Student_7668,18,59,76,90,84,69,89
7669,Student_7669,18,85,65,58,54,96,48
7670,Student_7670,25,61,43,40,50,75,56
7671,Student_7671,23,64,71,92,86,75,72
7672,Student_7672,23,70,60,92,87,79,94
7673,Student_7673,20,73,85,70,43,56,85
7674,Student_7674,24,67,67,72,44,91,48
7675,Student_7675,20,97,58,59,40,83,89
7676,Student_7676,24,47,88,43,77,57,49
7677,Student_7677,23,53,55,75,71,64,67
7678,Student_7678,20,69,57,97,68,74,99
7679,Student_7679,19,65,47,88,46,86,59
7680,Student_7680,24,64,85,65,80,65,63
7681,Student_7681,22,55,47,41,42,100,47
7682,Student_7682,20,50,99,68,55,81,76
7683,Student_7683,21,79,48,46,40,61,85
7684,Student_7684,20,56,53,51,87,88,46
7685,Student_7685,23,95,93,75,86,73,52
7686,Student_7686,23,62,96,90,60,43,67
